,Medication,odds ratio,p-val,Count,95% CI (LL),95% CI (UL),Disease
1140,"Dichloralphenazone, Oral",1.6295460403300486,0.0646738046181671,15,0.9707144606695388,2.735531822327851,Neonatal Sepsis
1141,"Dichloralphenazone, Oral",1.071644523905745,0.54233517991875,123,0.8577935939643226,1.3388092353426182,Neonatal Jaundice
1142,"Dichloralphenazone, Oral",1.2880570818328567,0.2074682635577885,27,0.8689678977275325,1.90926621155801,Large for Gestational Age (LGA)
1143,"Dichloralphenazone, Oral",2.0605662285555177,2.227065430896025e-05,39,1.475273381233913,2.87806533776962,Bronchopulmonary Dysplasia (BPD)
1144,"Dichloralphenazone, Oral",1.926860891311888,0.0002030126219193,36,1.3632587742974591,2.72346891468246,Other Respiratory Disorder
1145,"Diclofenac, Topical application",1.0863217177594762,0.7749771587665346,19,0.615776211765944,1.9164346590973087,Neonatal Jaundice
1146,"Dicloxacillin, Oral",1.255778083470544,0.4611426122826441,11,0.6852576557575343,2.301292924895008,Newborn Respiratory Distress Syndrome (RDS)
1147,"Dicloxacillin, Oral",0.902886484046042,0.4662164328985391,76,0.6859500950550848,1.1884304834268726,Neonatal Jaundice
1148,"Dicloxacillin, Oral",1.809386330935788,0.0059839966780961,24,1.1854832251011642,2.7616408442202056,Bronchopulmonary Dysplasia (BPD)
1149,"Dicloxacillin, Oral",1.851791055291976,0.0042898540830519,24,1.21326372999506,2.826368272356852,Other Respiratory Disorder
1150,"Dicyclomine, Oral",1.7061798616938315,0.0240966702346066,19,1.0725302142751891,2.714189009972885,Transient Tachypnea of the Newborn (TTN)
1151,"Dicyclomine, Oral",2.0041883715804127,0.001341053621847,23,1.310421203843593,3.065251857186504,Newborn Respiratory Distress Syndrome (RDS)
1152,"Dicyclomine, Oral",1.5120393658765512,0.1446339827557518,13,0.8675682054991163,2.63525453038596,Neonatal Sepsis
1153,"Dicyclomine, Oral",1.4987767425267613,0.1876114489157342,11,0.8209924980405929,2.736117235297883,Neonatal Hypoglycemia
1154,"Dicyclomine, Oral",0.9921600028509562,0.9472532702895388,109,0.7857980315598779,1.252715623762923,Neonatal Jaundice
1155,"Dicyclomine, Oral",0.953005884054831,0.8389445030839107,19,0.5991086754037601,1.5159523677921185,Large for Gestational Age (LGA)
1156,"Dicyclomine, Oral",2.040826996577302,5.756857684859291e-05,36,1.4416351802369607,2.8890629800489025,Bronchopulmonary Dysplasia (BPD)
1157,"Dicyclomine, Oral",2.088667180182223,3.278690488346431e-05,36,1.4754257499032326,2.9567943963676115,Other Respiratory Disorder
1158,"Digoxin, Oral",2.9473609322098366,7.2596051697716e-05,15,1.727975687563257,5.02723303761693,Transient Tachypnea of the Newborn (TTN)
1159,"Digoxin, Oral",2.206309112247914,0.0086076071331733,12,1.2226084224819886,3.981487293295569,Newborn Respiratory Distress Syndrome (RDS)
1160,"Digoxin, Oral",20.601925395502967,3.747850356721091e-43,25,13.394334909408078,31.68797352556469,Neonatal Arrhythmia
1161,"Digoxin, Oral",1.282872140048456,0.1358258139864467,61,0.9247458568546668,1.7796899715887593,Neonatal Jaundice
1162,"Digoxin, Oral",2.015328471548968,0.0065687124782445,17,1.2158407334999888,3.3405270413535924,Bronchopulmonary Dysplasia (BPD)
1163,"Digoxin, Oral",2.062552940894584,0.0049884622462952,17,1.244328995988916,3.418810176172081,Other Respiratory Disorder
1164,"Diltiazem, Oral",2.8578083449617866,0.0005704262621272,12,1.572551039817698,5.193515714109994,Newborn Respiratory Distress Syndrome (RDS)
1165,"Diltiazem, Oral",1.1027791620001723,0.6082543344348477,44,0.7586123951337724,1.6030872787510324,Neonatal Jaundice
1166,"Diltiazem, Oral",3.0111471114052684,1.0988957209310828e-05,19,1.8421473816556644,4.921976936706959,Bronchopulmonary Dysplasia (BPD)
1167,"Diltiazem, Oral",2.702053290887057,0.0001516312468304,17,1.615667617832405,4.51893193018796,Other Respiratory Disorder
1168,"Diphenhydramine, Oral",0.6795456883306532,0.2342764094488943,13,0.3595357536741978,1.284385037676216,Neonatal Jaundice
1169,"Diphenoxylate, Oral",1.324410562302036,0.3633803415173432,11,0.7226097019642129,2.427400756963633,Transient Tachypnea of the Newborn (TTN)
1170,"Diphenoxylate, Oral",1.6357721618751568,0.0745032604177521,14,0.9524783058467032,2.809250929014202,Newborn Respiratory Distress Syndrome (RDS)
1171,"Diphenoxylate, Oral",1.2604645686728502,0.0858919632570904,93,0.9678461390205388,1.6415532023379995,Neonatal Jaundice
1172,"Diphenoxylate, Oral",0.9548859761711724,0.8671198782285903,14,0.5560366103592936,1.6398330802340353,Large for Gestational Age (LGA)
1173,"Diphenoxylate, Oral",1.658537035625141,0.0241223883292854,22,1.0684711679267638,2.574468250629272,Bronchopulmonary Dysplasia (BPD)
1174,"Diphenoxylate, Oral",1.6123874513592305,0.0370256766457277,21,1.0291691590167218,2.5261088233391904,Other Respiratory Disorder
1175,"Doconexent, Oral",0.6993710246758493,0.0568745541603343,30,0.4840316467570864,1.010512088275944,Kernicterus
1176,"Doconexent, Oral",0.9107927462801224,4.986032059819199e-05,2097,0.8705854508428272,0.9528569836233696,Transient Tachypnea of the Newborn (TTN)
1177,"Doconexent, Oral",0.9823146075367488,0.4152518162015761,2341,0.9410380489682402,1.0254016713118506,Newborn Respiratory Distress Syndrome (RDS)
1178,"Doconexent, Oral",0.981420552859846,0.4617727766058997,1711,0.9336055319500528,1.031684441247779,Neonatal Sepsis
1179,"Doconexent, Oral",1.1294934253238889,0.0556507984381127,271,0.9970644530099912,1.2795114638763552,Intraventricular Hemorrhage (IVH)
1180,"Doconexent, Oral",0.7221519479105086,0.1213181278485521,24,0.4783883383815022,1.0901257284726211,Gestational Alloimmune Liver Disease (GALD)
1181,"Doconexent, Oral",0.945706278251938,0.4837762343821862,170,0.8089068881596211,1.1056406835154162,Neonatal Seizure
1182,"Doconexent, Oral",1.1992556507217655,0.1122625221270735,84,0.9583466303265912,1.5007243415651828,Necrotizing Enterocolitis (NEC)
1183,"Doconexent, Oral",0.9534815272518083,0.4836332071874475,234,0.8345006716422118,1.0894263524334524,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1184,"Doconexent, Oral",1.0061242261954693,0.8229196018772438,1490,0.95373748759066,1.061388455113238,Neonatal Hypoglycemia
1185,"Doconexent, Oral",0.8163646673099342,0.1453498349381534,55,0.6212716912603303,1.0727211289477498,Neonatal Abstinence Syndrome (NAS)
1186,"Doconexent, Oral",0.916017941630132,0.0464634928894991,559,0.8402427758344032,0.9986266987598272,Neonatal Arrhythmia
1187,"Doconexent, Oral",0.7037425709139022,2.819127549423677e-11,382,0.634571472619416,0.7804536249828186,Neonatal Pneumonia
1188,"Doconexent, Oral",1.0763646303994867,0.1590790787379244,401,0.971576094670449,1.192455046938962,neonatal urinary tract infection (UTI)
1189,"Doconexent, Oral",1.0204871028627025,0.0201500050456105,22120,1.003178385860195,1.0380944623484365,Neonatal Jaundice
1190,"Doconexent, Oral",1.040139431597222,0.2274384570165303,1038,0.975747344649486,1.108780918642454,Small for Gestational Age (SGA)
1191,"Doconexent, Oral",0.9101111212475737,1.0092174580024345e-07,3653,0.8791005093016692,0.9422156445757196,Large for Gestational Age (LGA)
1192,"Doconexent, Oral",0.8980722388540509,0.0001170968150207,1411,0.8502683594295566,0.948563753144277,Postmaturity Syndrome
1193,"Doconexent, Oral",1.8731855902600465,1.753555136310637e-36,469,1.6991406856496485,2.065058111545552,Neonatal Death
1194,"Doconexent, Oral",1.1622215017902564,0.0004925959486892,594,1.0679915033817946,1.2647655107240288,Retinopathy of Prematurity (ROP)
1195,"Doconexent, Oral",0.8989424323751344,5.4418252917068755e-09,3409,0.8673319882849511,0.931704938408236,Bronchopulmonary Dysplasia (BPD)
1196,"Doconexent, Oral",0.95240864150229,0.1999578972409924,754,0.8839738798286553,1.0261414291834752,Anemia of Prematurity (AOP)
1197,"Doconexent, Oral",1.010449566418249,0.7626129809434687,928,0.9445388564438923,1.080959580761807,Neonatal Anemia
1198,"Doconexent, Oral",0.895216246962663,2.114223324780215e-09,3323,0.8633666852192166,0.9282407377375582,Other Respiratory Disorder
1199,"Docusate, Oral",0.7767464104561995,0.3868114767119129,12,0.4383157000500379,1.3764849994825976,Kernicterus
1200,"Docusate, Oral",0.9413474014378894,0.0997775824656003,789,0.8759746690354818,1.0115988070403592,Transient Tachypnea of the Newborn (TTN)
1201,"Docusate, Oral",0.9777263811071992,0.5244169388235789,853,0.9122128231034768,1.047945010310979,Newborn Respiratory Distress Syndrome (RDS)
1202,"Docusate, Oral",0.9118375184641108,0.0297626244683237,584,0.83901249583328,0.9909836435189452,Neonatal Sepsis
1203,"Docusate, Oral",1.0258163313972966,0.8109602237906965,91,0.8324580704206604,1.2640866647249358,Intraventricular Hemorrhage (IVH)
1204,"Docusate, Oral",0.8814670673753813,0.3432343927450862,58,0.6790418684696412,1.14423605810706,Neonatal Seizure
1205,"Docusate, Oral",1.117123908498949,0.5573382411240098,29,0.7716822384599576,1.6172016987594884,Necrotizing Enterocolitis (NEC)
1206,"Docusate, Oral",0.8102311693523843,0.0759539827143549,73,0.6422071988842767,1.0222161148779434,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1207,"Docusate, Oral",0.92890407334792,0.1054551054214046,506,0.8495627757839012,1.0156551135214051,Neonatal Hypoglycemia
1208,"Docusate, Oral",0.8596787210344901,0.4938395574121131,21,0.557492722766633,1.3256630503298292,Neonatal Abstinence Syndrome (NAS)
1209,"Docusate, Oral",0.8838350823476966,0.0883327536403536,197,0.7668246558781328,1.018700229316447,Neonatal Arrhythmia
1210,"Docusate, Oral",0.8463019061886765,0.0348227644114197,165,0.72479850779598,0.9881738286086464,Neonatal Pneumonia
1211,"Docusate, Oral",1.096006937217699,0.2704685451133533,150,0.9311127399350118,1.2901028574833624,neonatal urinary tract infection (UTI)
1212,"Docusate, Oral",0.9773923444294236,0.105887921095124,7890,0.9506730111958988,1.0048626433052217,Neonatal Jaundice
1213,"Docusate, Oral",0.9549209436712056,0.3975469274466644,351,0.8581390432326166,1.0626180172701023,Small for Gestational Age (SGA)
1214,"Docusate, Oral",0.914187213530206,0.0016762284747609,1338,0.8644331713595209,0.96680494117056,Large for Gestational Age (LGA)
1215,"Docusate, Oral",0.7610023744427811,2.0759282105104164e-08,439,0.6916923827454785,0.8372574692941946,Postmaturity Syndrome
1216,"Docusate, Oral",1.340024472884525,0.0010909227957869,130,1.1241650395644376,1.5973327089278522,Neonatal Death
1217,"Docusate, Oral",1.116767389809114,0.1159628054206065,211,0.9731078165601508,1.2816353765913566,Retinopathy of Prematurity (ROP)
1218,"Docusate, Oral",0.9804867938008556,0.4892223798386784,1346,0.9272271766107356,1.0368056254907132,Bronchopulmonary Dysplasia (BPD)
1219,"Docusate, Oral",0.9756236753325472,0.6845810964905996,282,0.8661055200666271,1.0989902890772074,Anemia of Prematurity (AOP)
1220,"Docusate, Oral",0.9637729534386664,0.5147047939834624,325,0.8625151142968672,1.0769182943966218,Neonatal Anemia
1221,"Docusate, Oral",0.9699458911186862,0.2913344890851466,1304,0.9164986941196276,1.0265099532975697,Other Respiratory Disorder
1222,"Doxycycline, Oral",0.7785314370682147,0.348413261623248,20,0.4613351868055727,1.3138195737905896,Neonatal Jaundice
1223,"Doxylamine, Oral",1.4414948108707402,0.0475814373201863,31,1.0039067526608108,2.0698210110250463,Transient Tachypnea of the Newborn (TTN)
1224,"Doxylamine, Oral",2.5584494431379645,3.3485275807301464e-11,55,1.9381045347108952,3.3773532004399183,Newborn Respiratory Distress Syndrome (RDS)
1225,"Doxylamine, Oral",1.520709990707139,0.0403515320089426,25,1.018607108433813,2.270314880672926,Neonatal Sepsis
1226,"Doxylamine, Oral",2.7138110176820764,4.230798258766791e-09,37,1.945048539490472,3.786419768023844,Neonatal Hypoglycemia
1227,"Doxylamine, Oral",2.0889382571810127,0.0116019273728045,12,1.178951851180707,3.70130725690306,Neonatal Arrhythmia
1228,"Doxylamine, Oral",1.048286344943903,0.5806734940394092,216,0.8867791914701236,1.239208442830123,Neonatal Jaundice
1229,"Doxylamine, Oral",2.564888517401516,6.299421290064962e-06,24,1.7042534795332849,3.86013769999738,Small for Gestational Age (SGA)
1230,"Doxylamine, Oral",0.615485013000074,0.0198837304341882,24,0.4090708626832122,0.9260542262602164,Large for Gestational Age (LGA)
1231,"Doxylamine, Oral",0.9371780153239212,0.8104840034777357,14,0.5514630676691172,1.5926771599027063,Postmaturity Syndrome
1232,"Doxylamine, Oral",3.500092270619498,3.683826090476826e-07,17,2.159500110453414,5.672908208501168,Retinopathy of Prematurity (ROP)
1233,"Doxylamine, Oral",2.181523196859482,4.473439167859177e-10,73,1.707251455372922,2.787546874515024,Bronchopulmonary Dysplasia (BPD)
1234,"Doxylamine, Oral",1.4640939685942236,0.2105774680358071,11,0.8060685818243971,2.6592912777004405,Anemia of Prematurity (AOP)
1235,"Doxylamine, Oral",1.369115263969745,0.281613555168909,12,0.7728099341000356,2.4255337869302087,Neonatal Anemia
1236,"Doxylamine, Oral",2.2326993520753686,1.3462967729505938e-10,73,1.747295627386697,2.852949620330357,Other Respiratory Disorder
1237,"Drospirenone, Oral",1.1642932496131395,0.5858154694569639,21,0.673667099310399,2.0122383481134314,Neonatal Jaundice
1238,"Duloxetine, Oral",2.8500504143971885,1.2762250147559393e-12,51,2.134196390935025,3.806016821651012,Transient Tachypnea of the Newborn (TTN)
1239,"Duloxetine, Oral",2.7866385031398,2.4737610344448887e-12,52,2.091921420845645,3.712067800348893,Newborn Respiratory Distress Syndrome (RDS)
1240,"Duloxetine, Oral",1.3846098707141397,0.153757163573322,20,0.8853858620370545,2.1653208801732498,Neonatal Sepsis
1241,"Duloxetine, Oral",1.8039230527559809,0.0068017340952947,22,1.1767003037331332,2.7654776411126605,Neonatal Hypoglycemia
1242,"Duloxetine, Oral",32.09548333958802,3.984308480551297e-44,17,19.70305929204137,52.28223879008815,Neonatal Abstinence Syndrome (NAS)
1243,"Duloxetine, Oral",2.189950784940718,0.0101584856355495,11,1.2046125450873395,3.981267221581812,Neonatal Arrhythmia
1244,"Duloxetine, Oral",0.8526884864662281,0.0910098074238548,165,0.7088096519262232,1.0257727910112389,Neonatal Jaundice
1245,"Duloxetine, Oral",1.5611155473520226,0.1129883645371949,13,0.8999624154823423,2.707981700411379,Small for Gestational Age (SGA)
1246,"Duloxetine, Oral",1.0555545474266144,0.7574858049683556,35,0.7489284164008048,1.4877194911999705,Large for Gestational Age (LGA)
1247,"Duloxetine, Oral",3.217759096542519,1.1525322058413932e-23,89,2.560642419232773,4.043506241095706,Bronchopulmonary Dysplasia (BPD)
1248,"Duloxetine, Oral",3.10777116197822,6.776385200957958e-07,20,1.9868087818177056,4.86118326212916,Anemia of Prematurity (AOP)
1249,"Duloxetine, Oral",2.658856580525945,1.82946938324017e-05,20,1.6999161996858378,4.15874518821142,Neonatal Anemia
1250,"Duloxetine, Oral",3.2486375844135287,7.952507488325002e-24,88,2.5825545301339936,4.086514353025724,Other Respiratory Disorder
1251,"Econazole, Topical application",0.760782707317763,0.1364886810119378,42,0.5308404582759197,1.0903282120461548,Neonatal Jaundice
1252,"Econazole, Topical application",1.3371426973067106,0.3354565163991596,12,0.7403216385546404,2.4150997348278964,Large for Gestational Age (LGA)
1253,"Econazole, Topical application",1.293998287729185,0.411537260225962,11,0.6994842248680829,2.393808908216403,Bronchopulmonary Dysplasia (BPD)
1254,"Econazole, Topical application",1.3243165502322114,0.370797915977622,11,0.715872085784121,2.4498990253236763,Other Respiratory Disorder
1255,"Eletriptan, Oral",1.137320471824375,0.627973142895685,23,0.6758590918218168,1.913857298485283,Neonatal Jaundice
1256,"Emtricitabine, Oral",0.3497443229950972,0.0005195396405022,13,0.1932333538846224,0.6330226589159937,Neonatal Jaundice
1257,"Enoxaparin, Injection",1.0962167253885158,0.6594193836086959,24,0.7285637365320538,1.6493973674033546,Transient Tachypnea of the Newborn (TTN)
1258,"Enoxaparin, Injection",1.560314761724919,0.0107061100703537,35,1.1087450845195692,2.1957997285837974,Newborn Respiratory Distress Syndrome (RDS)
1259,"Enoxaparin, Injection",1.1374025365645644,0.5809818901380914,19,0.7200527831602492,1.796652357214197,Neonatal Sepsis
1260,"Enoxaparin, Injection",1.934082504016316,0.0008176255680208,27,1.3143361841169856,2.8460565702641234,Neonatal Hypoglycemia
1261,"Enoxaparin, Injection",2.078199701598658,0.0121934013123329,12,1.1729260633182186,3.682170713733228,Neonatal Arrhythmia
1262,"Enoxaparin, Injection",1.1017644469314682,0.2520060123369481,224,0.933412915185915,1.3004800734736195,Neonatal Jaundice
1263,"Enoxaparin, Injection",1.6764582089206248,0.0415915245965215,16,1.0198776610795766,2.7557345684798342,Small for Gestational Age (SGA)
1264,"Enoxaparin, Injection",0.9105827898528494,0.5909474194260531,35,0.6470978773030477,1.2813533257626302,Large for Gestational Age (LGA)
1265,"Enoxaparin, Injection",0.7963353864164534,0.434987657667352,12,0.449563196314244,1.4105915538863911,Postmaturity Syndrome
1266,"Enoxaparin, Injection",3.0608239246707862,1.927159609203478e-05,15,1.832314245983525,5.113011110606903,Retinopathy of Prematurity (ROP)
1267,"Enoxaparin, Injection",1.869057792474764,2.309110881182424e-06,64,1.4418993192832497,2.4227607190682034,Bronchopulmonary Dysplasia (BPD)
1268,"Enoxaparin, Injection",1.4565803755422453,0.2167779317825234,11,0.8019546547726316,2.645569020378474,Anemia of Prematurity (AOP)
1269,"Enoxaparin, Injection",1.2463321083079706,0.4695326677347258,11,0.6862277439738252,2.2635979641456183,Neonatal Anemia
1270,"Enoxaparin, Injection",1.879433025530067,2.210572188037788e-06,63,1.44728604427473,2.440615323713155,Other Respiratory Disorder
1271,"Enoxaparin, Subcutaneous",1.2744269560564945,0.0003571031802873,229,1.115564255334203,1.455912609746403,Transient Tachypnea of the Newborn (TTN)
1272,"Enoxaparin, Subcutaneous",1.83699131290282,9.66147195086547e-27,336,1.6434303091305744,2.0533496704619365,Newborn Respiratory Distress Syndrome (RDS)
1273,"Enoxaparin, Subcutaneous",1.3490929598797785,6.901782028634554e-05,185,1.1641170265624037,1.563461209541562,Neonatal Sepsis
1274,"Enoxaparin, Subcutaneous",2.038530456921857,1.0661273209282163e-05,39,1.4846924037899292,2.798967929781377,Intraventricular Hemorrhage (IVH)
1275,"Enoxaparin, Subcutaneous",0.9100833784557362,0.7351145341654675,13,0.5272738658762248,1.5708189033132074,Neonatal Seizure
1276,"Enoxaparin, Subcutaneous",2.314126869439604,0.0026975694130016,13,1.3376583311477608,4.0034013493321545,Necrotizing Enterocolitis (NEC)
1277,"Enoxaparin, Subcutaneous",1.494720945135289,0.0316779430386083,29,1.0358919024056747,2.156779774644073,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1278,"Enoxaparin, Subcutaneous",1.6566834874814989,8.838679089228815e-12,192,1.4330873656682226,1.915165985999817,Neonatal Hypoglycemia
1279,"Enoxaparin, Subcutaneous",0.9303741324292782,0.6308362691339845,45,0.6931466533882742,1.248792044313108,Neonatal Arrhythmia
1280,"Enoxaparin, Subcutaneous",1.4303598207849335,0.006073865779478,60,1.107657645181144,1.8470772316849944,Neonatal Pneumonia
1281,"Enoxaparin, Subcutaneous",0.8684416367873509,0.4743267278408375,26,0.5900967350455479,1.2780800701221964,neonatal urinary tract infection (UTI)
1282,"Enoxaparin, Subcutaneous",1.1458817130625238,3.51433114061872e-06,1898,1.0818054500181682,1.213753268028972,Neonatal Jaundice
1283,"Enoxaparin, Subcutaneous",1.4936064810484675,1.8147923611708898e-05,118,1.2432799984625162,1.7943346012070862,Small for Gestational Age (SGA)
1284,"Enoxaparin, Subcutaneous",0.729222435633734,2.438398944940191e-06,235,0.6394861162744023,0.831551064360271,Large for Gestational Age (LGA)
1285,"Enoxaparin, Subcutaneous",0.3156652035526476,3.991705941482784e-13,40,0.2311834452927924,0.4310192739265359,Postmaturity Syndrome
1286,"Enoxaparin, Subcutaneous",1.3158074971159273,0.1491911396254235,28,0.9062136602133553,1.910531087181868,Neonatal Death
1287,"Enoxaparin, Subcutaneous",2.3696859341540644,9.383438700857236e-17,96,1.9334927690585584,2.904283644806095,Retinopathy of Prematurity (ROP)
1288,"Enoxaparin, Subcutaneous",1.434286980630413,2.380454038454245e-12,416,1.2967084206422983,1.586462392051811,Bronchopulmonary Dysplasia (BPD)
1289,"Enoxaparin, Subcutaneous",1.7583966515975715,6.760138375700606e-09,109,1.452913401786226,2.1281094802679,Anemia of Prematurity (AOP)
1290,"Enoxaparin, Subcutaneous",1.6594835267684651,4.933202440772604e-08,120,1.3833069299207152,1.990798655056072,Neonatal Anemia
1291,"Enoxaparin, Subcutaneous",1.3908058889840396,3.604635575163528e-10,396,1.2545387408140956,1.5418742824772806,Other Respiratory Disorder
1292,"Epinastine, Ophthalmic",1.0977550066564714,0.7984005827903333,12,0.5366415913508582,2.245569620509479,Neonatal Jaundice
1293,"Epinephrine, Injection",1.213326261518297,0.4642206996662622,15,0.7229319891737478,2.0363749826211537,Transient Tachypnea of the Newborn (TTN)
1294,"Epinephrine, Injection",1.8259732175693688,0.005325335110676,23,1.1955722648485625,2.788771778427761,Newborn Respiratory Distress Syndrome (RDS)
1295,"Epinephrine, Injection",1.6043107677071446,0.0736020679952816,15,0.9558544413739818,2.692683036217721,Neonatal Sepsis
1296,"Epinephrine, Injection",1.3703930044783903,0.3041247659948066,11,0.7513539430109208,2.499457152241249,Neonatal Hypoglycemia
1297,"Epinephrine, Injection",0.8474135484599989,0.1569057451731671,107,0.6738093050427743,1.0657462233591155,Neonatal Jaundice
1298,"Epinephrine, Injection",1.016204793250971,0.94189556086597,22,0.6595597576167209,1.5656991954114166,Large for Gestational Age (LGA)
1299,"Epinephrine, Injection",1.3040419451557104,0.3866084258440267,11,0.7149807456074228,2.378421244450131,Postmaturity Syndrome
1300,"Epinephrine, Injection",1.5127000942733682,0.030508723658025,30,1.0396921973473392,2.200902902852312,Bronchopulmonary Dysplasia (BPD)
1301,"Epinephrine, Injection",1.4916749172065351,0.0395451185421638,29,1.0193209177712228,2.182918077937968,Other Respiratory Disorder
1302,"Epinephrine, Multiple Routes",0.9769584289896536,0.8889992728432354,55,0.7042191250164146,1.355327820657647,Neonatal Jaundice
1303,"Ergocalciferol, Oral",1.6939352139338415,5.875387915301658e-05,62,1.3098911778502853,2.1905762536046725,Transient Tachypnea of the Newborn (TTN)
1304,"Ergocalciferol, Oral",2.0460552014265976,1.6095589313721232e-09,77,1.6214673908022963,2.5818230517811687,Newborn Respiratory Distress Syndrome (RDS)
1305,"Ergocalciferol, Oral",1.0837848258332317,0.6593466477463331,31,0.757841470591456,1.5499145854206977,Neonatal Sepsis
1306,"Ergocalciferol, Oral",1.4495993277877604,0.0310366070053894,35,1.034433532699658,2.031390267906984,Neonatal Hypoglycemia
1307,"Ergocalciferol, Oral",1.7161181890476798,0.0274005581395508,17,1.062030039753683,2.773049281603501,Neonatal Arrhythmia
1308,"Ergocalciferol, Oral",2.1217762224710395,0.0071148896601429,13,1.2268404125775838,3.669535411525073,neonatal urinary tract infection (UTI)
1309,"Ergocalciferol, Oral",1.207101245270211,0.0032991272682531,405,1.0646802516967664,1.368573723435505,Neonatal Jaundice
1310,"Ergocalciferol, Oral",1.528714058224795,0.0362619709340452,25,1.0275354200346132,2.274341717325325,Small for Gestational Age (SGA)
1311,"Ergocalciferol, Oral",1.0437458146028813,0.7332051912206712,68,0.8159724471837831,1.3351006265725822,Large for Gestational Age (LGA)
1312,"Ergocalciferol, Oral",0.8154189276439792,0.3550027990902812,21,0.5291671991133788,1.2565178428937247,Postmaturity Syndrome
1313,"Ergocalciferol, Oral",1.890512330670866,0.0115902442480063,16,1.1530266315763356,3.0997001929889705,Retinopathy of Prematurity (ROP)
1314,"Ergocalciferol, Oral",1.9775244948717263,6.007627537244352e-12,115,1.6283831650969791,2.401525151842735,Bronchopulmonary Dysplasia (BPD)
1315,"Ergocalciferol, Oral",1.3143304893475845,0.2641613585335208,17,0.8134757535164129,2.1235600787870403,Anemia of Prematurity (AOP)
1316,"Ergocalciferol, Oral",1.191958951786554,0.4606086909830662,18,0.7476281908235195,1.9003645932333195,Neonatal Anemia
1317,"Ergocalciferol, Oral",1.9250956845984164,9.106443818153176e-11,110,1.5791750626482242,2.3467907279669284,Other Respiratory Disorder
1318,"Erythromycin, Ophthalmic",1.043769706001483,0.8094114537792356,33,0.7369124931077556,1.478405115065834,Transient Tachypnea of the Newborn (TTN)
1319,"Erythromycin, Ophthalmic",0.9359128555200056,0.7174454810375741,31,0.6537963507435536,1.339764090349273,Newborn Respiratory Distress Syndrome (RDS)
1320,"Erythromycin, Ophthalmic",0.9926919369254285,0.9717532222274764,24,0.6614428799221443,1.4898297518188577,Neonatal Sepsis
1321,"Erythromycin, Ophthalmic",0.6256548767714737,0.0934562842190824,13,0.3617157003009581,1.0821869896779015,Neonatal Hypoglycemia
1322,"Erythromycin, Ophthalmic",0.951982925175378,0.4940173495873861,294,0.8267728761798533,1.0961553238332435,Neonatal Jaundice
1323,"Erythromycin, Ophthalmic",0.921224357580931,0.5700164994735272,51,0.694079372385861,1.2227049971002522,Large for Gestational Age (LGA)
1324,"Erythromycin, Ophthalmic",0.8294510754221441,0.4326675835173527,18,0.5199190763104398,1.3232618649063732,Postmaturity Syndrome
1325,"Erythromycin, Ophthalmic",0.8784243913835019,0.3926076225199119,46,0.6525885151354348,1.182413409799797,Bronchopulmonary Dysplasia (BPD)
1326,"Erythromycin, Ophthalmic",0.8990209181472344,0.4826547323219362,46,0.6678879232297822,1.2101410777991075,Other Respiratory Disorder
1327,"Erythromycin, Oral",1.0671286805409153,0.7317608515569904,29,0.7360027071228412,1.5472274895354854,Transient Tachypnea of the Newborn (TTN)
1328,"Erythromycin, Oral",1.3180179697125003,0.1018211318890475,37,0.946805305043613,1.8347714775479025,Newborn Respiratory Distress Syndrome (RDS)
1329,"Erythromycin, Oral",1.564017377089726,0.0133987045765225,32,1.0972254894905695,2.22939621733938,Neonatal Sepsis
1330,"Erythromycin, Oral",0.8437725474322473,0.5150781032823786,15,0.5059360894466942,1.4071977205241766,Neonatal Hypoglycemia
1331,"Erythromycin, Oral",1.5277368449253894,0.1632902510135834,11,0.8419631895165611,2.772068774981373,Neonatal Arrhythmia
1332,"Erythromycin, Oral",0.9930878843846302,0.9282855719199916,260,0.8538642639350434,1.155012087713471,Neonatal Jaundice
1333,"Erythromycin, Oral",0.83514161232528,0.2679908606118336,40,0.6071872874995046,1.1486760790225492,Large for Gestational Age (LGA)
1334,"Erythromycin, Oral",1.3476271846421055,0.0280227303768638,59,1.0327083736156524,1.758578777112069,Bronchopulmonary Dysplasia (BPD)
1335,"Erythromycin, Oral",1.3871130863528776,0.2425342434137262,13,0.8012697905935975,2.401291970468529,Anemia of Prematurity (AOP)
1336,"Erythromycin, Oral",1.373465480538174,0.2240774954028224,15,0.8234495274583289,2.2908598078288653,Neonatal Anemia
1337,"Erythromycin, Oral",1.3285131826478525,0.0394893713758311,57,1.0137635758479149,1.7409850960495588,Other Respiratory Disorder
1338,"Erythromycin, Topical application",0.9886506291455662,0.9487089576325028,33,0.6982439571231331,1.399840351697533,Transient Tachypnea of the Newborn (TTN)
1339,"Erythromycin, Topical application",0.9460298227939112,0.7545194005520179,33,0.6681476874217046,1.3394829353807416,Newborn Respiratory Distress Syndrome (RDS)
1340,"Erythromycin, Topical application",1.184389260993162,0.3623944701387486,30,0.8228917670455997,1.7046931051361405,Neonatal Sepsis
1341,"Erythromycin, Topical application",0.8733595435671011,0.5594108716153672,19,0.5542876674834845,1.3761029463323975,Neonatal Hypoglycemia
1342,"Erythromycin, Topical application",0.9672957755469744,0.6344117092978214,313,0.843411349694182,1.1093769579106214,Neonatal Jaundice
